RESTAURANT;DIRECCION;NOMBRE_PLATO;DESCRIPCION_PLATO;URL
Burgery;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Classic Chicken Especial & Papas;Sándwich de pollo frito, acompañado de queso cheddar, lechuga, tomate, tocino ahumado, cebolla grillada y salsa especial de la casa. Incluye porción de papas fritas.;https://www.rappi.cl/restaurantes/900026546-burgery
Burgery;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Bbq Chicken & Papas;Sándwich de pollo frito, acompañado de queso cheddar, cebolla grillada, onion rings, tocino ahumado, salsa bbq y mayonesa. Incluye porción de papas fritas.;https://www.rappi.cl/restaurantes/900026546-burgery
Burgery;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Blue Chicken & Papas;Sándwich de pollo frito, acompañado de queso azul, lechuga escarola, cebolla grillada y mayonesa. Incluye porción de papas fritas.;https://www.rappi.cl/restaurantes/900026546-burgery
Burgery;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;King Chicken & Papas;Sándwich de pollo frito, acompañado de camarones, queso cheddar, cebolla grillada, tomate, lechuga y mayonesa. Incluye porción de papas fritas.;https://www.rappi.cl/restaurantes/900026546-burgery
Burgery;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Classic Chicken & Papas;Sándwich de pollo frito, acompañado de queso cheddar, lechuga, tomate y salsa especial de la casa. Incluye porción de papas fritas.;https://www.rappi.cl/restaurantes/900026546-burgery
Burgery;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Bacon Chicken & Papas;Sándwich de pollo frito, acompañado de queso cheddar, tocino ahumado y salsa especial de la casa. Incluye porción de papas fritas.;https://www.rappi.cl/restaurantes/900026546-burgery
Burgery;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Coca-Cola Sin Azúcar 350 ml;Bebida;https://www.rappi.cl/restaurantes/900026546-burgery
Burgery;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Coca-Cola Original 350 ml;Bebida;https://www.rappi.cl/restaurantes/900026546-burgery
Burgery;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Coca-Cola Light 350 ml;Bebida;https://www.rappi.cl/restaurantes/900026546-burgery
Burgery;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Sprite 350 ml;Bebida;https://www.rappi.cl/restaurantes/900026546-burgery
Burgery;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Sprite Zero 350 ml;Bebida;https://www.rappi.cl/restaurantes/900026546-burgery
Burgery;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Fanta Naranja 350 ml;Bebida;https://www.rappi.cl/restaurantes/900026546-burgery
Burgery;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Vital Sin Gas 600 ml;Agua;https://www.rappi.cl/restaurantes/900026546-burgery
Burgery;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Vital Con Gas 600 ml;Agua;https://www.rappi.cl/restaurantes/900026546-burgery
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Lazy Blue Cheese Burger & Papas;Hamburguesa proteína a eleccion. Tiene queso azul, lechuga, tomate, champiñones, cebolla caramelizada, y mayonesa Lazy. Acompañada de papas fritas.;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;2 DobleLazyBBQ&Papas + 2 Bebidas;2 Hamburguesas dobles a eleccion. Cada una trae queso cheddar, cebolla grillada, onion rings, tocino ahumado, salsa BBQ, y mayonesa Lazy. Incluye las 2 porciones de papas fritas, y 2 bebidas a elección.;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Lazy Burger & Papas;Hamburguesa a eleccion, queso cheddar, lechuga, tomate, pepinillos, cebolla caramelizada, salsa Lazy de mayo, ketchup y mostaza. Acompañada de papas fritas.;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Lazy Cheese & Papas + Bebida;Hamburguesa a eleccion con queso cheddar. Acompañada de papas fritas, y una Bebida a elección.;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Cheddar Lazy Burger & Papas;Hamburguesa a eleccion, queso cheddar, tocino ahumado, salsa Lazy de mayonesa, ketchup y mostaza. Acompañada de papas fritas.;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Doble Lazy BBQ Burger & Papas;Hamburguesa DOBLE a elección. Tiene queso cheddar, cebolla grillada, onion rings, tocino ahumado, salsa BBQ, mayonesa Lazy. Acompañada de papas fritas.;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Lazy Burger & Papas;Hamburguesa a eleccion, queso cheddar, lechuga, tomate, pepinillos, cebolla caramelizada, salsa Lazy de mayo, ketchup y mostaza. Acompañada de papas fritas.;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Philly Lazy Burger & Papas;Hamburguesa a elección. Tiene queso crema, tocino ahumado, cebolla caramelizada, salsa BBQ. Acompañada de papas fritas.;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Lazy Blue Cheese Burger & Papas;Hamburguesa proteína a eleccion. Tiene queso azul, lechuga, tomate, champiñones, cebolla caramelizada, y mayonesa Lazy. Acompañada de papas fritas.;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Red Lazy Burger & Papas;Hamburguesa a elección. Tiene queso cheddar, ají rojo, tocino ahumado, y salsa Lazy de mayonesa, ketchup y mostaza. Acompañada de papas fritas.;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Italian Lazy Burger & Papas;Hamburguesa proteína a elección. Tiene tomate, palta hass, queso cheddar, y mayonesa Lazy. Acompañada de papas fritas.;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Lazy Cheese Burger & Papas;Hamburguesa a eleccion con queso cheddar. Acompañada de papas fritas.;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Mexican Lazy Burger & Papas;Hamburguesa a eleccion, guacamole, queso cheddar, jalapeños, tomate, lechuga, mayonesa Lazy. Acompañada de papas fritas.;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Doble Lazy Burger & Papas;Hamburguesa de proteína DOBLE a elección, queso cheddar, lechuga, tomate, pepinillos, cebolla caramelizada, salsa Lazy de mayonesa, ketchup y mostaza. Acompañada de papas fritas.;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Papas Fritas Lazy Cheddar Bacon;Porción de papas fritas con salsa cheddar bacon;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Nuggets;10 unidades de nuggets;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Aros de Cebolla Fritos;Aros de cebolla fritos, 10 unidades;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Mozzarella Sticks;Mozzarella Sticks, 6 unidades;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Papas Fritas Lazy;Porción de papas fritas.;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Papas Fritas con Salsa Cheddar;Porción de papas fritas con salsa cheddar;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Papas Fritas Cheddar Mechada;Porcipon de papas fritas con salsa cheddar y mechada;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Coca-Cola Original 350 ml;Bebida;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Coca-Cola Light 350 ml;Bebida;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Coca-Cola Sin Azúcar 350 ml;Bebida;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Sprite 350 ml;Bebida;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Sprite Zero 350 ml;Bebida;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Fanta Naranja 350 ml;Bebida;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Fanta Sin Azúcar 350 ml;Bebida;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Vital Con Gas 330 ml;Agua;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Lazy Burger;Av. El Valle 2700, Santiago, Colina, Región Metropolitana. Local 3;Vital Sin Gas 330 ml;Agua;https://www.rappi.cl/restaurantes/900032156-lazy-burger
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Promo Rappi;Samurai tempura y avocado tempura en palta.;https://www.rappi.cl/restaurantes/900078045-niu-sushi
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Hit para 2 Especial;Avocado tempura en palta, samurai tempura, sashimi de salmón (4 cortes).;https://www.rappi.cl/restaurantes/900078045-niu-sushi
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Hit para 2 Premium;Tori panko, acevichado camarón, almond roll en palta.;https://www.rappi.cl/restaurantes/900078045-niu-sushi
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Hit para 4 Especial;Tori panko, avocado tempura en palta, special niu en palta, coreano furai, tari crispy, california tori furai en sésamo.;https://www.rappi.cl/restaurantes/900078045-niu-sushi
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Hit para 4 Premium;Teriyaki wantan (5 unidades), almond furai, samurai tempura, tori tempura, sake nikkei, spicy tempura.;https://www.rappi.cl/restaurantes/900078045-niu-sushi
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Hit para 6 Especial;Sashimi de salmón (7 cortes), tempura tuna nikkei, tempura ebi cheese, samurai tempura, hot salmón, almond roll en palta, almond white, tori crispy.;https://www.rappi.cl/restaurantes/900078045-niu-sushi
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Hit para 6 Premium;Empanaditas niu de camarón (5 unidades), california niu en sésamo, ebi oriental (sin arroz), avocado cheese roll en palta, acevichado camarón, samurai.;https://www.rappi.cl/restaurantes/900078045-niu-sushi
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Gyozas de Cerdo;Gyozas al vapor, preparadas con cerdo, 5 porciones.;https://www.rappi.cl/restaurantes/900078045-niu-sushi
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Gyozas de Pollo;Gyozas al vapor, preparadas con pollo, 5 porciones.;https://www.rappi.cl/restaurantes/900078045-niu-sushi
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Gyozas de Verdura;Gyozas al vapor, preparadas con carne de soya, 5 porciones.;https://www.rappi.cl/restaurantes/900078045-niu-sushi
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Gyozas de Camarón;Gyozas al vapor, preparadas con camarones, 5 porciones.;https://www.rappi.cl/restaurantes/900078045-niu-sushi
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Camarones Niu;Camarones apanados en panko con gajos de limón sútil, acompañados de salsa teriyaki y ta.;https://www.rappi.cl/restaurantes/900078045-niu-sushi
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Tori Furai;Pollo en trozos apanados en panko y sésamo, servidos con salsa teriyaki.;https://www.rappi.cl/restaurantes/900078045-niu-sushi
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Wantan Niu;Masas de wantán rellenas con camarón, queso crema y cebollín. (5 porciones);https://www.rappi.cl/restaurantes/900078045-niu-sushi
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Tori Balls;Bolitas de pollo con queso crema, apanadas y acompañadas con salsa especial.;https://www.rappi.cl/restaurantes/900078045-niu-sushi
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Empanaditas Niu Camaron;Mini empanadas, rellenas de camarón, queso mantecoso y ciboulette, 5 porciones.;https://www.rappi.cl/restaurantes/900078045-niu-sushi
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Gohan;Arroz blanco preparado.;https://www.rappi.cl/restaurantes/900078045-niu-sushi
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Yakimeshi Especial;Arroz salteado con pollo, verduras y camarón.;https://www.rappi.cl/restaurantes/900078045-niu-sushi
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Mozarella Ebi Furai;Camarón ecuatoriano, relleno con mozzarella, apanado en panko y acompañado de salsa especial, 5 porciones.;https://www.rappi.cl/restaurantes/900078045-niu-sushi
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Yakimeshi;Arroz salteado con pollo y verduras.;https://www.rappi.cl/restaurantes/900078045-niu-sushi
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Crab Ahumado;Roll relleno de camarón furai, envuelto en palta, cubierto con crab tartar, pepino, ciboulette y acevichada ahumada, 8 porciones.;https://www.rappi.cl/restaurantes/900078045-niu-sushi
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Hot Salmón;Roll relleno de salmón apanado, queso crema, palta, envuelto en palta, servido con salsa tari y unagui, 8 porciones.;https://www.rappi.cl/restaurantes/900078045-niu-sushi
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Almond Roll;Roll relleno de pollo, queso crema, almendras tostadas y envoltura a elegir, 8 porciones.;https://www.rappi.cl/restaurantes/900078045-niu-sushi
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Special Niu;Roll relleno de camarón furai, salmón, cebollín y envuelto en palta, 8 porciones.;https://www.rappi.cl/restaurantes/900078045-niu-sushi
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Teriyaki Roll;Roll relleno de camarón, queso crema, cebollín envuelto en palta, cubierto con cubos de pollo teriyaki y sésamo, 8 porciones.;https://www.rappi.cl/restaurantes/900078045-niu-sushi
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Gratinado Sake;Roll relleno de camarón furai, palta, envuelto en salmón gratinado y salsa unagui, 8 porciones.;https://www.rappi.cl/restaurantes/900078045-niu-sushi
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Dragon Roll;Roll relleno de camarón tempura, queso crema, cebollín, cubierto en mixto de palta y atún, sésamo, masago y salsa acevichada, 8 porciones.;https://www.rappi.cl/restaurantes/900078045-niu-sushi
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Sake Tuna;Roll relleno de salmón, atún, queso crema, palta, envuelto en palta,  8 porciones.;https://www.rappi.cl/restaurantes/900078045-niu-sushi
Niu Sushi;Av. Chamisero 9790, Chicureo, Colina, Región Metropolitana, Chile;Furai White;Roll relleno de camarón furai, palta y cebollín envuelto en queso crema y salsa unagui, 8 porciones.;https://www.rappi.cl/restaurantes/900078045-niu-sushi
