;Nombre Restaurant;URL RESTAURANT
337;El Mariachi Tacos Grill;https://www.rappi.cl/restaurantes/900028501-el-mariachi-tacos-grill
338;Sushi Yoi;https://www.rappi.cl/restaurantes/900029226-sushi-yoi
339;El Arabish;https://www.rappi.cl/restaurantes/900029569-el-arabish
340;Natei Sushi Bar Lounge;https://www.rappi.cl/restaurantes/900030455-natei-sushi-bar-lounge
341;Cantaro De Oro;https://www.rappi.cl/restaurantes/900035294-cantaro-de-oro
342;Tarros Mex;https://www.rappi.cl/restaurantes/900035780-tarros-mex
343;Ostras Condell;https://www.rappi.cl/restaurantes/900035980-ostras-condell
344;Sabe a Peru;https://www.rappi.cl/restaurantes/900039481-sabe-a-peru
345;Delivery Gourmet;https://www.rappi.cl/restaurantes/900040092-delivery-gourmet
346;Oporto Steak Bar;https://www.rappi.cl/restaurantes/900041156-oporto-steak-bar
347;Demarchi Milano;https://www.rappi.cl/restaurantes/900065106-demarchi-milano
348;Come Sano Ensaladas y Más;https://www.rappi.cl/restaurantes/900068080-come-sano-ensaladas-y-mas
349;PUERTO MALABRIGO CEVICHERIA;https://www.rappi.cl/restaurantes/900069437-puerto-malabrigo-cevicheria
350;Poke Poke;https://www.rappi.cl/restaurantes/900069638-poke-poke
351;Dulces Rufiko;https://www.rappi.cl/restaurantes/900069773-dulces-rufiko
352;Atarashii Sushi;https://www.rappi.cl/restaurantes/900073110-atarashii-sushi
353;Oliva Delivery;https://www.rappi.cl/restaurantes/900073525-oliva-delivery
354;Franui;https://www.rappi.cl/restaurantes/900074356-franui
355;Sajj Shawarmas Chile;https://www.rappi.cl/restaurantes/900075355-sajj-shawarmas-chile
356;Runaway Sushi...;https://www.rappi.cl/restaurantes/900077899-runaway-sushi
357;Damasco Bistro Comida Arabe;https://www.rappi.cl/restaurantes/900079924-damasco-bistro-comida-arabe
358;El Sabor Incaico;https://www.rappi.cl/restaurantes/900080193-el-sabor-incaico
359;Monkey Dog;https://www.rappi.cl/restaurantes/507-monkey-dog
360;Sanguchería Petrü;https://www.rappi.cl/restaurantes/900015115-sangucheria-petru
361;oliva Sano;https://www.rappi.cl/restaurantes/900015907-oliva-sano
362;Nanita Sushi;https://www.rappi.cl/restaurantes/900016239-nanita-sushi
363;Trujillano Sushi;https://www.rappi.cl/restaurantes/900016746-trujillano-sushi
364;Pasteleria Biella;https://www.rappi.cl/restaurantes/900016955-pasteleria-biella
365;Buffet Express;https://www.rappi.cl/restaurantes/900018175-buffet-express
366;Relativo Restaurante;https://www.rappi.cl/restaurantes/900018366-relativo-restaurante
367;Matsumoto restaurante;https://www.rappi.cl/restaurantes/900018408-matsumoto-restaurante
368;Apero;https://www.rappi.cl/restaurantes/900019515-apero
369;Taco Bell;https://www.rappi.cl/restaurantes/900020786-taco-bell
370;El Oasis;https://www.rappi.cl/restaurantes/900021161-el-oasis
371;Arepa's 310;https://www.rappi.cl/restaurantes/900023301-arepas-310
372;Maxidonas;https://www.rappi.cl/restaurantes/900024790-maxidonas
373;La Serrana;https://www.rappi.cl/restaurantes/900028755-la-serrana
374;La Leona Las Condes;https://www.rappi.cl/restaurantes/900031797-la-leona-las-condes
375;Köök Bistró;https://www.rappi.cl/restaurantes/900033143-kook-bistro
376;Pollo Rey;https://www.rappi.cl/restaurantes/900040203-pollo-rey
377;Empanadium Express;https://www.rappi.cl/restaurantes/900064923-empanadium-express
378;Franco´s Chicken;https://www.rappi.cl/restaurantes/900067009-francos-chicken
379;Rigo's Vegan Pizza;https://www.rappi.cl/restaurantes/900069093-rigos-vegan-pizza
380;Stars Sushi;https://www.rappi.cl/restaurantes/900069977-stars-sushi
381;Mexicanos;https://www.rappi.cl/restaurantes/900075162-mexicanos
382;El Chimbotano Independencia;https://www.rappi.cl/restaurantes/900075213-el-chimbotano-independencia
383;Makani Shawarma;https://www.rappi.cl/restaurantes/900075775-makani-shawarma
384;Guacamole Tex Mex...;https://www.rappi.cl/restaurantes/900076780-guacamole-tex-mex
385;Andori Sushi Delivery;https://www.rappi.cl/restaurantes/900084485-andori-sushi-delivery
386;Poke y Go;https://www.rappi.cl/restaurantes/900085348-poke-y-go
387;Rosita;https://www.rappi.cl/restaurantes/484-rosita
388;Ciudadano;https://www.rappi.cl/restaurantes/900016279-ciudadano
389;Docetrece Restaurant;https://www.rappi.cl/restaurantes/900017237-docetrece-restaurant
390;Tarragona;https://www.rappi.cl/restaurantes/900017326-tarragona
391;Rigos Pizza;https://www.rappi.cl/restaurantes/900018536-rigos-pizza
392;Buffalo Waffles;https://www.rappi.cl/restaurantes/900018737-buffalo-waffles
393;Chirashi by Noah;https://www.rappi.cl/restaurantes/900018851-chirashi-by-noah
394;La Pollería;https://www.rappi.cl/restaurantes/900021463-la-polleria
395;Jack The Juicer;https://www.rappi.cl/restaurantes/900022247-jack-the-juicer
396;Pizzería Tomate y Queso;https://www.rappi.cl/restaurantes/900023303-pizzeria-tomate-y-queso
397;Juan Maestro;https://www.rappi.cl/restaurantes/900023716-juan-maestro
398;Zerozero Pizza;https://www.rappi.cl/restaurantes/900024284-zerozero-pizza
399;My Tea;https://www.rappi.cl/restaurantes/900024513-my-tea
400;Deseable® Pizza;https://www.rappi.cl/restaurantes/900028832-deseabler-pizza
401;Bocanariz;https://www.rappi.cl/restaurantes/900029570-bocanariz
402;el ahumador spa;https://www.rappi.cl/restaurantes/900031589-el-ahumador-spa
403;Quererte Cafetería;https://www.rappi.cl/restaurantes/900032292-quererte-cafeteria
404;Santo Pescao;https://www.rappi.cl/restaurantes/900035569-santo-pescao
405;Cerezo Café;https://www.rappi.cl/restaurantes/900037705-cerezo-cafe
406;EL MUNDO DE LAS PAPAS FRITAS;https://www.rappi.cl/restaurantes/900040989-el-mundo-de-las-papas-fritas
407;Di Angelos Pizza;https://www.rappi.cl/restaurantes/900048374-di-angelos-pizza
408;Espresso Pizza;https://www.rappi.cl/restaurantes/900048617-espresso-pizza
409;Tekelandia;https://www.rappi.cl/restaurantes/900057356-tekelandia
410;Black Chicken Rotisserie;https://www.rappi.cl/restaurantes/900066446-black-chicken-rotisserie
411;Mogu;https://www.rappi.cl/restaurantes/900066578-mogu
412;Jjang!;https://www.rappi.cl/restaurantes/900066593-jjang
413;COMICS SUSHI AND FOOD;https://www.rappi.cl/restaurantes/900071192-comics-sushi-and-food
414;Poke Yoi;https://www.rappi.cl/restaurantes/900073531-poke-yoi
415;Burger King®;https://www.rappi.cl/restaurantes/900074922-burger-kingr
416;El Mundo de la Cachapa;https://www.rappi.cl/restaurantes/900075453-el-mundo-de-la-cachapa
417;Marco Pollo;https://www.rappi.cl/restaurantes/900080304-marco-pollo
418;Emma Rolls;https://www.rappi.cl/restaurantes/900082123-emma-rolls
419;Green Lab;https://www.rappi.cl/restaurantes/900084824-green-lab
420;Happy Break Sushi;https://www.rappi.cl/restaurantes/900014536-happy-break-sushi
421;La Yunta;https://www.rappi.cl/restaurantes/900014870-la-yunta
422;Ocean Pacifics Buque Madre;https://www.rappi.cl/restaurantes/900015968-ocean-pacifics-buque-madre
423;Waldo's;https://www.rappi.cl/restaurantes/900016026-waldos
424;Helados San Francisco;https://www.rappi.cl/restaurantes/900016951-helados-san-francisco
425;La Mechada Nacional;https://www.rappi.cl/restaurantes/900017443-la-mechada-nacional
426;Yami yami;https://www.rappi.cl/restaurantes/900017727-yami-yami
427;Milanos Pizza;https://www.rappi.cl/restaurantes/900019826-milanos-pizza
428;La Ruta de la Milanesa;https://www.rappi.cl/restaurantes/900020719-la-ruta-de-la-milanesa
429;Sibaritas Club San Miguel;https://www.rappi.cl/restaurantes/900020890-sibaritas-club-san-miguel
430;Churromania;https://www.rappi.cl/restaurantes/900024020-churromania
431;Dunkin';https://www.rappi.cl/restaurantes/900024075-dunkin
432;Wonderland Café;https://www.rappi.cl/restaurantes/900025148-wonderland-cafe
433;El Tío Manolo Ñuñoa;https://www.rappi.cl/restaurantes/900027236-el-tio-manolo-nunoa
434;El Tío Manolo Oriente;https://www.rappi.cl/restaurantes/900027939-el-tio-manolo-oriente
435;Excelencia China;https://www.rappi.cl/restaurantes/900035951-excelencia-china
436;lomo luco bar;https://www.rappi.cl/restaurantes/900037069-lomo-luco-bar
437;De pura madre;https://www.rappi.cl/restaurantes/900040959-de-pura-madre
438;Bravissimo;https://www.rappi.cl/restaurantes/900048100-bravissimo
439;Churrasco Planet;https://www.rappi.cl/restaurantes/900073203-churrasco-planet
440;Entreturno Bistro;https://www.rappi.cl/restaurantes/900074858-entreturno-bistro
441;Rende Bú Café;https://www.rappi.cl/restaurantes/900079181-rende-bu-cafe
442;Mascarpone;https://www.rappi.cl/restaurantes/900082312-mascarpone
443;Rai Sushi Nikkei;https://www.rappi.cl/restaurantes/900084323-rai-sushi-nikkei
444;Donde el Criollo;https://www.rappi.cl/restaurantes/389-donde-el-criollo
445;La Fabbrica;https://www.rappi.cl/restaurantes/900014998-la-fabbrica
446;Rincón Magdalena;https://www.rappi.cl/restaurantes/900015272-rincon-magdalena
447;Chilitalys Pizzas;https://www.rappi.cl/restaurantes/900015813-chilitalys-pizzas
448;Capellán 8;https://www.rappi.cl/restaurantes/900016648-capellan-8
449;MANTECADO;https://www.rappi.cl/restaurantes/900016661-mantecado
450;Chili's;https://www.rappi.cl/restaurantes/900016739-chilis
451;Hojaldes;https://www.rappi.cl/restaurantes/900019389-hojaldes
452;Panzón Bustamante;https://www.rappi.cl/restaurantes/900020476-panzon-bustamante
453;Wendy's;https://www.rappi.cl/restaurantes/900021586-wendys
454;Shawarma Khalifa;https://www.rappi.cl/restaurantes/900021938-shawarma-khalifa
455;Sabores Venezolanos;https://www.rappi.cl/restaurantes/900023100-sabores-venezolanos
456;Domani Pizzeria & Bar;https://www.rappi.cl/restaurantes/900025119-domani-pizzeria-y-bar
457;El Palacio de la Chorrillana;https://www.rappi.cl/restaurantes/900026235-el-palacio-de-la-chorrillana
458;Pizza Hut;https://www.rappi.cl/restaurantes/900030399-pizza-hut
459;Comida China Mas Y Mas;https://www.rappi.cl/restaurantes/900031052-comida-china-mas-y-mas
460;Big Boba Bubble Tea Shop;https://www.rappi.cl/restaurantes/900031441-big-boba-bubble-tea-shop
461;San Camilo Salón de Té;https://www.rappi.cl/restaurantes/900035996-san-camilo-salon-de-te
462;mazamiel panaderia;https://www.rappi.cl/restaurantes/900036777-mazamiel-panaderia
463;Pizzeria Petit Chef;https://www.rappi.cl/restaurantes/900036815-pizzeria-petit-chef
464;sabko namaste chile;https://www.rappi.cl/restaurantes/900037177-sabko-namaste-chile
465;Bakery La Merienda;https://www.rappi.cl/restaurantes/900037230-bakery-la-merienda
466;Fries House;https://www.rappi.cl/restaurantes/900038004-fries-house
467;Roberto Muñoz Patisserie;https://www.rappi.cl/restaurantes/900038040-roberto-munoz-patisserie
468;Wokland;https://www.rappi.cl/restaurantes/900040765-wokland
469;Tao Veg;https://www.rappi.cl/restaurantes/900041357-tao-veg
470;Burritos Vegan;https://www.rappi.cl/restaurantes/900065979-burritos-vegan
471;The Best Wok;https://www.rappi.cl/restaurantes/900065980-the-best-wok
472;Páramo The Cake;https://www.rappi.cl/restaurantes/900068637-paramo-the-cake
473;Just Burger;https://www.rappi.cl/restaurantes/900071197-just-burger
474;El MUNDO DEL TEQUEÑO;https://www.rappi.cl/restaurantes/900074381-el-mundo-del-tequeno
475;El mundo de las Cachapas;https://www.rappi.cl/restaurantes/900074408-el-mundo-de-las-cachapas
476;Buena Pasta Providencia;https://www.rappi.cl/restaurantes/900078759-buena-pasta-providencia
477;Milas;https://www.rappi.cl/restaurantes/900082903-milas
478;Sushiken 1;https://www.rappi.cl/restaurantes/900083352-sushiken-1
479;Lina Comida Árabe;https://www.rappi.cl/restaurantes/900015262-lina-comida-arabe
480;Pollo Stop Asaduría;https://www.rappi.cl/restaurantes/900015627-pollo-stop-asaduria
481;Daniel´s Bakery & Café;https://www.rappi.cl/restaurantes/900016218-daniels-bakery-y-cafe
482;Arlecchino Pizzas;https://www.rappi.cl/restaurantes/900016494-arlecchino-pizzas
483;Fries & Bites;https://www.rappi.cl/restaurantes/900020767-fries-y-bites
484;Q'Riko Food Truck;https://www.rappi.cl/restaurantes/900022419-qriko-food-truck
485;Papa's 310;https://www.rappi.cl/restaurantes/900023302-papas-310
486;Cada Loco con su Churro;https://www.rappi.cl/restaurantes/900025093-cada-loco-con-su-churro
487;Cup and Cake Bakery;https://www.rappi.cl/restaurantes/900027773-cup-and-cake-bakery
488;Café Bistro 1933;https://www.rappi.cl/restaurantes/900027782-cafe-bistro-1933
489;Avatar Sushi;https://www.rappi.cl/restaurantes/900028829-avatar-sushi
490;Le Poutine;https://www.rappi.cl/restaurantes/900029124-le-poutine
491;El Ají Seco;https://www.rappi.cl/restaurantes/900029295-el-aji-seco
492;Sergios;https://www.rappi.cl/restaurantes/900031973-sergios
493;McDonald's Postre;https://www.rappi.cl/restaurantes/900032610-mcdonalds-postre
494;Palmira panaderia pasteleria;https://www.rappi.cl/restaurantes/900035416-palmira-panaderia-pasteleria
495;La Jonronera;https://www.rappi.cl/restaurantes/900035828-la-jonronera
496;Pizzeria La Pizarra;https://www.rappi.cl/restaurantes/900064703-pizzeria-la-pizarra
497;Mote con Huesillos Cophie;https://www.rappi.cl/restaurantes/900067027-mote-con-huesillos-cophie
498;Wakai Sushi Salad;https://www.rappi.cl/restaurantes/900075148-wakai-sushi-salad
499;Chick´n All;https://www.rappi.cl/restaurantes/900078977-chickn-all
500;Burger Co;https://www.rappi.cl/restaurantes/900079876-burger-co
501;La Casa de la Cachapa;https://www.rappi.cl/restaurantes/900080679-la-casa-de-la-cachapa
502;Cinnabon;https://www.rappi.cl/restaurantes/900015736-cinnabon
503;Sushi Vai;https://www.rappi.cl/restaurantes/900016962-sushi-vai
504;Irasshai;https://www.rappi.cl/restaurantes/900016989-irasshai
505;Casa del Jamón;https://www.rappi.cl/restaurantes/900017552-casa-del-jamon
506;Mamma Mia;https://www.rappi.cl/restaurantes/900022667-mamma-mia
507;El Encanto Divino;https://www.rappi.cl/restaurantes/900026530-el-encanto-divino
508;El Rey del Completo;https://www.rappi.cl/restaurantes/900026708-el-rey-del-completo
509;Ciros;https://www.rappi.cl/restaurantes/900027639-ciros
510;Pollo Broaster Sr. Sabroso Arturo;https://www.rappi.cl/restaurantes/900027661-pollo-broaster-sr-sabroso-arturo
511;Starbucks;https://www.rappi.cl/restaurantes/900029286-starbucks
512;Jalisco;https://www.rappi.cl/restaurantes/900029511-jalisco
513;Mandala Food - Comida India;https://www.rappi.cl/restaurantes/900031264-mandala-food-comida-india
514;Délice;https://www.rappi.cl/restaurantes/900035657-delice
515;Il Maestrale;https://www.rappi.cl/restaurantes/900036252-il-maestrale
516;Duploz;https://www.rappi.cl/restaurantes/900036564-duploz
517;W.O.K;https://www.rappi.cl/restaurantes/900036895-wok
518;Churroholic;https://www.rappi.cl/restaurantes/900038071-churroholic
519;Sazón Guayanes;https://www.rappi.cl/restaurantes/900039497-sazon-guayanes
520;Chikys;https://www.rappi.cl/restaurantes/900047829-chikys
521;Gusti Pizza;https://www.rappi.cl/restaurantes/900067104-gusti-pizza
522;Pasteleria con C;https://www.rappi.cl/restaurantes/900069796-pasteleria-con-c
523;Pollito´s 310;https://www.rappi.cl/restaurantes/900073753-pollitos-310
524;Comida Chilena el Lucho;https://www.rappi.cl/restaurantes/900074919-comida-chilena-el-lucho
525;Burgery;https://www.rappi.cl/restaurantes/900077723-burgery
526;Lazy Burger;https://www.rappi.cl/restaurantes/900077727-lazy-burger
527;Trilogía Latina;https://www.rappi.cl/restaurantes/900077858-trilogia-latina
528;El Mundo de Las Papas Fritas la Reina;https://www.rappi.cl/restaurantes/900080629-el-mundo-de-las-papas-fritas-la-rei
529;Tequeños Pololos;https://www.rappi.cl/restaurantes/900080829-tequenos-pololos
530;Saori Nikkei;https://www.rappi.cl/restaurantes/900081696-saori-nikkei
531;Mr Hans Chicken;https://www.rappi.cl/restaurantes/900085078-mr-hans-chicken
532;Uncle Fletch;https://www.rappi.cl/restaurantes/900014512-uncle-fletch
533;Mr. Jack;https://www.rappi.cl/restaurantes/900015883-mr-jack
534;Omar Khayyam;https://www.rappi.cl/restaurantes/900017477-omar-khayyam
535;TPM Tomate Palta Mayo;https://www.rappi.cl/restaurantes/900017683-tpm-tomate-palta-mayo
536;Pulpork-Original Pulled Pork;https://www.rappi.cl/restaurantes/900020029-pulpork-original-pulled-pork
537;Doggis;https://www.rappi.cl/restaurantes/900020953-doggis
538;El Mastique;https://www.rappi.cl/restaurantes/900022015-el-mastique
539;Donerds Donuts;https://www.rappi.cl/restaurantes/900022863-donerds-donuts
540;Lasaña Factory;https://www.rappi.cl/restaurantes/900027854-lasana-factory
541;Crazy Cliff;https://www.rappi.cl/restaurantes/900028452-crazy-cliff
542;Panier;https://www.rappi.cl/restaurantes/900029184-panier
543;Barbazul;https://www.rappi.cl/restaurantes/900029260-barbazul
544;Funny Waffles;https://www.rappi.cl/restaurantes/900035794-funny-waffles
545;Voilá;https://www.rappi.cl/restaurantes/900037641-voila
546;El Sabor Parrillero;https://www.rappi.cl/restaurantes/900038147-el-sabor-parrillero
547;Tasty Bowls;https://www.rappi.cl/restaurantes/900041109-tasty-bowls
548;Sorry Burger;https://www.rappi.cl/restaurantes/900057298-sorry-burger
549;Lazeez Comida Árabe Macul;https://www.rappi.cl/restaurantes/900066927-lazeez-comida-arabe-macul
550;Oréganos;https://www.rappi.cl/restaurantes/900074881-oreganos
551;Tutto Pasta;https://www.rappi.cl/restaurantes/900076865-tutto-pasta
552;Suni Sushi Express los Leones;https://www.rappi.cl/restaurantes/900079933-suni-sushi-express-los-leones
553;Etienne Marcel Ñuñoa;https://www.rappi.cl/restaurantes/900080717-etienne-marcel-nunoa
554;Carnitas;https://www.rappi.cl/restaurantes/900081321-carnitas
555;Nican Sushi Recoleta;https://www.rappi.cl/restaurantes/900082947-nican-sushi-recoleta
556;Lumberjack's Grill;https://www.rappi.cl/restaurantes/900014915-lumberjacks-grill
557;Pollo Fast;https://www.rappi.cl/restaurantes/900016021-pollo-fast
558;Koya Sushi;https://www.rappi.cl/restaurantes/900017899-koya-sushi
559;Don Juan Sanguchería;https://www.rappi.cl/restaurantes/900019379-don-juan-sangucheria
560;Saki Sushi;https://www.rappi.cl/restaurantes/900022686-saki-sushi
561;Sonder Meat....;https://www.rappi.cl/restaurantes/900026555-sonder-meat
562;Perpiacere;https://www.rappi.cl/restaurantes/900028480-perpiacere
563;Pollos a las Brasas Delicias;https://www.rappi.cl/restaurantes/900028796-pollos-a-las-brasas-delicias
564;Dulce Pimienta;https://www.rappi.cl/restaurantes/900035479-dulce-pimienta
565;Sweetpaty;https://www.rappi.cl/restaurantes/900039309-sweetpaty
566;D Pablo´s (almuerzos y once );https://www.rappi.cl/restaurantes/900039551-d-pablos-almuerzos-y-once
567;Martina Sangucheria Vegana;https://www.rappi.cl/restaurantes/900040774-martina-sangucheria-vegana
568;Zawaya Sushi;https://www.rappi.cl/restaurantes/900048107-zawaya-sushi
569;Da Franco;https://www.rappi.cl/restaurantes/900048959-da-franco
570;Alitas;https://www.rappi.cl/restaurantes/900073173-alitas
571;La Tequeneria;https://www.rappi.cl/restaurantes/900074834-la-tequeneria
572;Dulce Su;https://www.rappi.cl/restaurantes/900074877-dulce-su
573;Fuente Epica;https://www.rappi.cl/restaurantes/900077724-fuente-epica
574;Entre Churros;https://www.rappi.cl/restaurantes/900079654-entre-churros
575;Hawaian Bowl;https://www.rappi.cl/restaurantes/900081339-hawaian-bowl
576;Hacienda Huentelauquen;https://www.rappi.cl/restaurantes/900081905-hacienda-huentelauquen
